Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:40:32,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:32,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:32,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:32,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:32,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:32,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:32,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:32,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:32,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:32,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:32,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:32,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:32,System.Runtime,IL Bytes Jitted (B),Metric,510049
01/04/2026 01:40:32,System.Runtime,Number of Methods Jitted,Metric,6887
01/04/2026 01:40:32,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,3.5791999999999007
01/04/2026 01:40:33,System.Runtime,CPU Usage (%),Metric,0.14473696000551134
01/04/2026 01:40:33,System.Runtime,Working Set (MB),Metric,77.463552
01/04/2026 01:40:33,System.Runtime,GC Heap Size (MB),Metric,59.4964
01/04/2026 01:40:33,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:33,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:33,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:33,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1
01/04/2026 01:40:33,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:33,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:33,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:33,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:33,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:33,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:33,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:33,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:33,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:33,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:33,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:33,System.Runtime,IL Bytes Jitted (B),Metric,513744
01/04/2026 01:40:33,System.Runtime,Number of Methods Jitted,Metric,6934
01/04/2026 01:40:33,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.45230000000015
01/04/2026 01:40:34,System.Runtime,CPU Usage (%),Metric,0.04711756522514799
01/04/2026 01:40:34,System.Runtime,Working Set (MB),Metric,77.594624
01/04/2026 01:40:34,System.Runtime,GC Heap Size (MB),Metric,59.504624
01/04/2026 01:40:34,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:34,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:34,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:34,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:40:34,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:34,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:34,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:34,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:34,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:34,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:34,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:34,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:34,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:34,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:34,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:34,System.Runtime,IL Bytes Jitted (B),Metric,514463
01/04/2026 01:40:34,System.Runtime,Number of Methods Jitted,Metric,6945
01/04/2026 01:40:34,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,3.2110000000000127
01/04/2026 01:40:35,System.Runtime,CPU Usage (%),Metric,0.14669185312167313
01/04/2026 01:40:35,System.Runtime,Working Set (MB),Metric,77.758464
01/04/2026 01:40:35,System.Runtime,GC Heap Size (MB),Metric,59.512848
01/04/2026 01:40:35,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:35,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:35,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:35,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:40:35,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:35,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:35,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:35,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:35,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:35,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:35,System.Runtime,Gen 1 Size (B),Metric,6577696
