Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:13:52,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:52,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:52,System.Runtime,Allocation Rate (B / 1 sec),Rate,8040
01/04/2026 01:13:52,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:52,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:52,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:52,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:52,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:52,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:52,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:52,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:52,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:52,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:52,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:52,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:52,System.Runtime,IL Bytes Jitted (B),Metric,453868
01/04/2026 01:13:52,System.Runtime,Number of Methods Jitted,Metric,6463
01/04/2026 01:13:52,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.5969000000000051
01/04/2026 01:13:53,System.Runtime,CPU Usage (%),Metric,0.020152579066698675
01/04/2026 01:13:53,System.Runtime,Working Set (MB),Metric,147.111936
01/04/2026 01:13:53,System.Runtime,GC Heap Size (MB),Metric,62.052472
01/04/2026 01:13:53,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:53,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:13:53,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:53,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:53,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:53,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:53,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:53,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:53,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:53,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:53,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:53,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:53,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:53,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:53,System.Runtime,IL Bytes Jitted (B),Metric,454297
01/04/2026 01:13:53,System.Runtime,Number of Methods Jitted,Metric,6465
01/04/2026 01:13:53,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.7702999999999065
01/04/2026 01:13:54,System.Runtime,CPU Usage (%),Metric,0.015289670543215733
01/04/2026 01:13:54,System.Runtime,Working Set (MB),Metric,147.144704
01/04/2026 01:13:54,System.Runtime,GC Heap Size (MB),Metric,62.060696
01/04/2026 01:13:54,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:54,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:13:54,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:54,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:13:54,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:54,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:54,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:54,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:54,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:54,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:54,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:54,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:54,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:54,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:54,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:54,System.Runtime,IL Bytes Jitted (B),Metric,454338
01/04/2026 01:13:54,System.Runtime,Number of Methods Jitted,Metric,6466
01/04/2026 01:13:54,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.5525000000000091
